"Parent ID","Parent SKU","Product ID","Product SKU","Product Name","Slug","Permalink","Description","Excerpt","Product Published","Product Modified","Type","Visibility","Featured","Virtual","Downloadable","Price","Sale Price","Sale Price Dates From","Sale Price Dates To","Weight","Weight Unit","Height","Height Unit","Width","Width Unit","Length","Length Unit","Category","Tag","Featured Image","Product Gallery","Tax Status","Tax Class","File Download","Download Limit","Download Expiry","Manage Stock","Quantity","Stock Status","Allow Backorders","Sold Individually","Up-Sells","Cross-Sells","Product URL","Button Text","Purchase Note","Product Status","Comment Status"
,,"155","B055025","Giglio &#8211; Mod. 50","gliglio-50","http://localhost:8888/sidi/shop/fiore/gliglio-50/","Vaso: Giglio

Modello: 50",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","55","cm","21.5","cm","33.5","cm","Collezione Fiore",,,,,,,,,"Yes","42","In Stock","No","No",,,,,,"Publish","Open"
,,"154","B050034","Rosa &#8211; Mod. 70","rosa-70","http://localhost:8888/sidi/shop/fiore/rosa-70/","Vaso: Rosa

Modello: 70",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","68","cm","45.5","cm","56","cm","Collezione Fiore",,,,,,,,,"Yes","8","In Stock","No","No",,,,,,"Publish","Open"
,,"152","B050026","Rosa &#8211; Mod. 55","rosa-55","http://localhost:8888/sidi/shop/fiore/rosa-55/","Vaso: Rosa

Modello: 55",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","53","cm","35","cm","43.5","cm","Collezione Fiore",,,,,,,,,"Yes","20","In Stock","No","No",,,,,,"Publish","Open"
,,"151","B060047","Lilium &#8211; Mod. 95","lilium-95","http://localhost:8888/sidi/shop/fiore/lilium-95/","Vaso: Lilium

Modello: 95",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","95.5","cm","40","cm","62.5","cm","Collezione Fiore",,,,,,,,,"Yes","8","In Stock","No","No",,,,,,"Publish","Open"
,,"150","B060037","Lilium &#8211; Mod. 75","lilium-75","http://localhost:8888/sidi/shop/fiore/lilium-75/","Vaso: Lilium

Modello: 75",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","76","cm","30","cm","48","cm","Collezione Fiore",,,,,,,,,"Yes","20","In Stock","No","No",,,,,,"Publish","Open"
,,"149","B060028","Lilium &#8211; Mod. 55","lilium-55","http://localhost:8888/sidi/shop/fiore/lilium-55/","Vaso: Lilium

Modello: 55",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","55","cm","25","cm","38","cm","Collezione Fiore",,,,,,,,,"Yes","42","In Stock","No","No",,,,,,"Publish","Open"
,,"147","B110023","Gardenia &#8211; Mod. 50","gardenia-50","http://localhost:8888/sidi/shop/fiore/gardenia-50/","Vaso: Gardenia

Modello: 50",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","50","cm","28","cm","45","cm","Collezione Fiore",,,,,,,,,"Yes","72","In Stock","No","No",,,,,,"Publish","Open"
,,"146","B110015","Gardenia &#8211; Mod. 30","gardenia-30","http://localhost:8888/sidi/shop/fiore/gardenia-30/","Vaso: Gardenia

Modello: 30",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","31","cm","20","cm","30","cm","Collezione Fiore",,,,,,,,,"Yes","160","In Stock","No","No",,,,,,"Publish","Open"
,,"145","B105023","Mimosa &#8211; Mod. 50","mimosa-2","http://localhost:8888/sidi/shop/fiore/mimosa-2/","Altezza: 50 cm

Larghezza inferiore: 28 cm

Larghezza superiore: 45 cm",,"11/08/2013","12/04/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","50","cm","28","cm","45","cm","Collezione Fiore",,,,,,,,,"Yes","72","In Stock","No","No",,,,,,"Publish","Open"
,,"142","B105015","Mimosa &#8211; Mod. 30","mimosa","http://localhost:8888/sidi/shop/fiore/mimosa/","Altezza: 30 cm

Larghezza inferiore: 20 cm

Larghezza superiore: 30 cm","Altezza: 30 cm

Larghezza inferiore: 20 cm

Larghezza superiore: 30 cm","11/08/2013","11/20/2013","Semplice","Catalog & Search","No","No","No","10",,,,,"kg","30","cm","20","cm","30","cm","Collezione Fiore",,,,,,,,,"Yes","128","In Stock","No","No",,,,,,"Publish","Open"
